hop,date,match_date,from,to,tournament,round,score,result,source,corrob,year,same_day,source_disagree,non_played,early_era
582,19910225,1991-02-25,Ivan Lendl,Omar Camporese,Rotterdam,F,3-6 7-6(4) 7-6(4),PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
583,19910401,1991-04-01,Omar Camporese,Karel Novacek,Estoril,R32,6-1 6-3,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
584,19910401,1991-04-01,Karel Novacek,Sergi Bruguera,Estoril,F,7-6(7) 6-1,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
585,19910408,1991-04-08,Sergi Bruguera,Emilio Sanchez,Barcelona,F,6-4 7-6(7) 6-2,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
586,19910422,1991-04-22,Emilio Sanchez,Alberto Mancini,Monte Carlo Masters,R32,6-3 6-3,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
587,19910422,1991-04-22,Alberto Mancini,Sergi Bruguera,Monte Carlo Masters,R16,6-1 6-4,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
588,19910429,1991-04-29,Sergi Bruguera,Javier Sanchez,Madrid,R16,3-6 6-1 6-4,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
589,19910429,1991-04-29,Javier Sanchez,Marcelo Filippini,Madrid,SF,7-5 6-1,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
590,19910429,1991-04-29,Marcelo Filippini,Jordi Arrese,Madrid,F,6-2 6-4,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
591,19910506,1991-05-06,Jordi Arrese,Goran Prpic,Hamburg Masters,R32,6-3 6-3,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
592,19910506,1991-05-06,Goran Prpic,Magnus Gustafsson,Hamburg Masters,SF,6-2 1-6 7-6(4),PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
593,19910506,1991-05-06,Magnus Gustafsson,Karel Novacek,Hamburg Masters,F,6-3 6-3 5-7 0-6 6-1,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
594,19910513,1991-05-13,Karel Novacek,Massimo Cierro,Rome Masters,R64,6-0 6-3,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
595,19910513,1991-05-13,Massimo Cierro,Horacio De La Pena,Rome Masters,R32,7-5 6-1,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
596,19910513,1991-05-13,Horacio De La Pena,Alberto Mancini,Rome Masters,QF,6-4 6-2,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
597,19910513,1991-05-13,Alberto Mancini,Emilio Sanchez,Rome Masters,F,6-3 6-1 3-0 RET,RET,backbone,S+TML+UTS,1991,FALSE,FALSE,TRUE,FALSE
598,19910520,1991-05-20,Emilio Sanchez,Stefan Edberg,Dusseldorf,RR,6-4 6-4,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
599,19910527,1991-05-27,Stefan Edberg,Jim Courier,Roland Garros,QF,6-4 2-6 6-3 6-4,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
600,19910624,1991-06-24,Jim Courier,Michael Stich,Wimbledon,QF,6-3 7-6(2) 6-2,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
601,19910708,1991-07-08,Michael Stich,Karel Novacek,Gstaad,QF,6-3 6-4,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
602,19910708,1991-07-08,Karel Novacek,Emilio Sanchez,Gstaad,SF,6-2 6-1,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
603,19910715,1991-07-15,Emilio Sanchez,German Lopez,Stuttgart Outdoor,R32,7-6(4) 7-6(11),PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
604,19910715,1991-07-15,German Lopez,Alberto Mancini,Stuttgart Outdoor,QF,6-3 6-3,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
605,19910715,1991-07-15,Alberto Mancini,Michael Stich,Stuttgart Outdoor,F,1-6 7-6(9) 6-4 6-2,PLAYED,backbone,S+TML+UTS,1991,FALSE,FALSE,FALSE,FALSE
606,19910826,1991-08-26,Michael Stich,Ivan Lendl,US Open,QF,6-3 3-6 4-6 7-6(5) 6-1,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
607,19910826,1991-08-26,Ivan Lendl,Stefan Edberg,US Open,SF,6-3 6-3 6-4,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
608,19911021,1991-10-21,Stefan Edberg,Boris Becker,Stockholm Masters,F,3-6 6-4 1-6 6-2 6-2,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
609,19911112,1991-11-12,Boris Becker,Andre Agassi,Tour Finals,RR,6-3 7-5,PLAYED,backbone,S+TML+DH+UTS,1991,FALSE,FALSE,FALSE,FALSE
610,19911112,1991-11-12,Andre Agassi,Pete Sampras,Tour Finals,RR,6-3 1-6 6-3,PLAYED,backbone,S+TML+DH+UTS,1991,TRUE,FALSE,FALSE,FALSE
611,19920210,1992-02-10,Pete Sampras,Wayne Ferreira,Memphis,QF,6-4 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
612,19920210,1992-02-10,Wayne Ferreira,Malivai Washington,Memphis,F,6-3 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
613,19920217,1992-02-17,Malivai Washington,Todd Woodbridge,Philadelphia,R32,6-1 5-7 7-6(3),PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
614,19920217,1992-02-17,Todd Woodbridge,Jim Grabb,Philadelphia,R16,7-6(3) 6-4,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
615,19920217,1992-02-17,Jim Grabb,Francisco Clavet,Philadelphia,QF,2-6 7-5 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
616,19920217,1992-02-17,Francisco Clavet,Amos Mansdorf,Philadelphia,SF,5-7 6-3 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
617,19920217,1992-02-17,Amos Mansdorf,Pete Sampras,Philadelphia,F,6-1 7-6(4) 2-6 7-6(2),PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
618,19920302,1992-03-02,Pete Sampras,Jakob Hlasek,Indian Wells Masters,R16,6-4 3-6 7-5,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
619,19920302,1992-03-02,Jakob Hlasek,Francisco Clavet,Indian Wells Masters,QF,6-1 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
620,19920302,1992-03-02,Francisco Clavet,Michael Chang,Indian Wells Masters,SF,6-0 6-1,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
621,19920406,1992-04-06,Michael Chang,Jim Courier,Tokyo Outdoor,SF,6-2 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
622,19920622,1992-06-22,Jim Courier,Andrei Olhovskiy,Wimbledon,R32,6-4 4-6 6-4 6-4,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
623,19920622,1992-06-22,Andrei Olhovskiy,John McEnroe,Wimbledon,R16,7-5 6-3 7-6(10),PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
624,19920622,1992-06-22,John McEnroe,Andre Agassi,Wimbledon,SF,6-4 6-2 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
625,19920713,1992-07-13,Andre Agassi,Kevin Curren,Washington,R32,7-5 6-4,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
626,19920713,1992-07-13,Kevin Curren,Gary Muller,Washington,R16,4-6 6-3 7-6(4),PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
627,19920713,1992-07-13,Gary Muller,Derrick Rostagno,Washington,QF,6-1 6-7(7) 7-6(5),PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
628,19920713,1992-07-13,Derrick Rostagno,Henrik Holm,Washington,SF,6-4 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
629,19920713,1992-07-13,Henrik Holm,Petr Korda,Washington,F,6-4 6-4,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
630,19920720,1992-07-20,Petr Korda,Wally Masur,Canada Masters,QF,7-6(3) 4-6 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
631,19920720,1992-07-20,Wally Masur,Ivan Lendl,Canada Masters,SF,6-1 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
632,19920720,1992-07-20,Ivan Lendl,Andre Agassi,Canada Masters,F,3-6 6-2 6-0,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
633,19920810,1992-08-10,Andre Agassi,Jaime Yzaga,Cincinnati Masters,R16,6-3 4-6 7-5,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
634,19920810,1992-08-10,Jaime Yzaga,Michael Chang,Cincinnati Masters,QF,6-3 6-1,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
635,19920810,1992-08-10,Michael Chang,Ivan Lendl,Cincinnati Masters,SF,6-3 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
636,19920810,1992-08-10,Ivan Lendl,Pete Sampras,Cincinnati Masters,F,6-3 3-6 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
637,19920831,1992-08-31,Pete Sampras,Stefan Edberg,US Open,F,3-6 6-4 7-6(5) 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
638,19921005,1992-10-05,Stefan Edberg,Goran Ivanisevic,Sydney Indoor,F,6-4 6-2 6-4,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
639,19921012,1992-10-12,Goran Ivanisevic,Ivan Lendl,Tokyo Indoor,QF,6-3 6-4,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
640,19921109,1992-11-09,Ivan Lendl,Mark Woodforde,Antwerp,R16,6-4 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
641,19921109,1992-11-09,Mark Woodforde,Richard Krajicek,Antwerp,F,6-2 6-2,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
642,19921116,1992-11-16,Richard Krajicek,Goran Ivanisevic,Tour Finals,RR,6-4 6-3,PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
643,19921116,1992-11-16,Goran Ivanisevic,Boris Becker,Tour Finals,SF,4-6 6-4 7-6(7),PLAYED,backbone,S+TML+UTS,1992,FALSE,FALSE,FALSE,FALSE
644,19930118,1993-01-18,Boris Becker,Anders Jarryd,Australian Open,R128,3-6 7-5 3-6 6-3 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
645,19930118,1993-01-18,Anders Jarryd,Todd Woodbridge,Australian Open,R64,6-1 6-1 2-0 RET,RET,backbone,S+TML+UTS,1993,FALSE,FALSE,TRUE,FALSE
646,19930118,1993-01-18,Todd Woodbridge,Kenneth Carlsen,Australian Open,R32,7-5 5-7 6-4 6-4,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
647,19930118,1993-01-18,Kenneth Carlsen,Michael Stich,Australian Open,R16,6-7(3) 6-4 6-4 6-0,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
648,19930118,1993-01-18,Michael Stich,Jim Courier,Australian Open,SF,7-6(4) 6-4 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
649,19930215,1993-02-15,Jim Courier,Derrick Rostagno,Philadelphia,R32,7-6(5) 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
650,19930215,1993-02-15,Derrick Rostagno,Mark Woodforde,Philadelphia,SF,7-5 7-5,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
651,19930222,1993-02-22,Mark Woodforde,Andre Agassi,Scottsdale,SF,6-2 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
652,19930301,1993-03-01,Andre Agassi,Marc Rosset,Indian Wells Masters,R32,3-6 7-6(5) 6-4,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
653,19930301,1993-03-01,Marc Rosset,Jim Courier,Indian Wells Masters,QF,6-3 6-7(3) 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
654,19930312,1993-03-12,Jim Courier,Mark Woodforde,Miami Masters,R16,6-3 2-6 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
655,19930312,1993-03-12,Mark Woodforde,Marcos Ondruska,Miami Masters,QF,6-4 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
656,19930312,1993-03-12,Marcos Ondruska,Malivai Washington,Miami Masters,SF,2-6 6-4 7-6(5),PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
657,19930312,1993-03-12,Malivai Washington,Pete Sampras,Miami Masters,F,6-3 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
658,19930426,1993-04-26,Pete Sampras,Jacco Eltingh,Atlanta,SF,7-6(5) 6-4,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
659,19930503,1993-05-03,Jacco Eltingh,Richard Fromberg,Tampa,R32,6-4 6-7(5) 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
660,19930503,1993-05-03,Richard Fromberg,Jaime Yzaga,Tampa,F,6-4 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
661,19930510,1993-05-10,Jaime Yzaga,Karel Novacek,Rome Masters,R64,7-6(5) 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
662,19930510,1993-05-10,Karel Novacek,Sergi Bruguera,Rome Masters,R16,6-4 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
663,19930510,1993-05-10,Sergi Bruguera,Jim Courier,Rome Masters,QF,6-3 6-4,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
664,19930524,1993-05-24,Jim Courier,Sergi Bruguera,Roland Garros,F,6-4 2-6 6-2 3-6 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
665,19930719,1993-07-19,Sergi Bruguera,Alberto Berasategui,Stuttgart Outdoor,R32,4-6 6-4 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
666,19930719,1993-07-19,Alberto Berasategui,Magnus Gustafsson,Stuttgart Outdoor,R16,3-6 7-5 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
667,19930726,1993-07-26,Magnus Gustafsson,Carlos Costa,Hilversum,F,6-1 6-2 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
668,19930802,1993-08-02,Carlos Costa,Andrei Cherkasov,Prague,QF,6-3 7-5,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
669,19930802,1993-08-02,Andrei Cherkasov,Sergi Bruguera,Prague,SF,6-3 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
670,19930823,1993-08-23,Sergi Bruguera,Michael Chang,Long Island,QF,3-6 6-1 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
671,19930823,1993-08-23,Michael Chang,Marc Rosset,Long Island,F,6-4 3-6 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
672,19930830,1993-08-30,Marc Rosset,Todd Woodbridge,US Open,R128,5-7 6-0 6-1 7-5,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
673,19930830,1993-08-30,Todd Woodbridge,Richard Fromberg,US Open,R64,5-7 2-6 7-6(2) 6-3 6-0,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
674,19930830,1993-08-30,Richard Fromberg,Magnus Larsson,US Open,R32,6-2 7-5 7-6(5),PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
675,19930830,1993-08-30,Magnus Larsson,Wally Masur,US Open,QF,6-2 7-5 7-5,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
676,19930830,1993-08-30,Wally Masur,Cedric Pioline,US Open,SF,6-1 6-7(3) 7-6(2) 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
677,19930830,1993-08-30,Cedric Pioline,Pete Sampras,US Open,F,6-4 6-4 6-3,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
678,19931025,1993-10-25,Pete Sampras,Carlos Costa,Stockholm Masters,R32,7-6(1) 2-6 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
679,19931025,1993-10-25,Carlos Costa,Arnaud Boetsch,Stockholm Masters,R16,6-3 6-7(5) 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
680,19931025,1993-10-25,Arnaud Boetsch,Goran Ivanisevic,Stockholm Masters,QF,6-3 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
681,19931025,1993-10-25,Goran Ivanisevic,Michael Stich,Stockholm Masters,F,4-6 7-6(6) 7-6(3) 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
682,19931101,1993-11-01,Michael Stich,Stefan Edberg,Paris Masters,QF,6-2 5-7 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
683,19931101,1993-11-01,Stefan Edberg,Goran Ivanisevic,Paris Masters,SF,4-6 7-6(4) 7-6(3),PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
684,19931108,1993-11-08,Goran Ivanisevic,Cedric Pioline,Antwerp,QF,7-6(7) 6-0,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
685,19931108,1993-11-08,Cedric Pioline,Pete Sampras,Antwerp,SF,4-6 7-5 6-1,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
686,19931115,1993-11-15,Pete Sampras,Michael Stich,Tour Finals,F,7-6(3) 2-6 7-6(7) 6-2,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
687,19931207,1993-12-07,Michael Stich,Petr Korda,Grand Slam Cup,F,2-6 6-4 7-6 2-6 11-9,PLAYED,backbone,S+TML+UTS,1993,FALSE,FALSE,FALSE,FALSE
688,19940110,1994-01-10,Petr Korda,Pete Sampras,Sydney Outdoor,SF,6-3 6-3,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
689,19940214,1994-02-14,Pete Sampras,Jacco Eltingh,Philadelphia,R32,7-6(8) 6-4,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
690,19940214,1994-02-14,Jacco Eltingh,Jaime Yzaga,Philadelphia,QF,2-6 7-5 6-2,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
691,19940214,1994-02-14,Jaime Yzaga,Paul Haarhuis,Philadelphia,SF,6-3 6-3,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
692,19940214,1994-02-14,Paul Haarhuis,Michael Chang,Philadelphia,F,6-3 6-2,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
693,19940228,1994-02-28,Michael Chang,Alexander Volkov,Indian Wells Masters,R16,6-4 1-6 6-3,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
694,19940228,1994-02-28,Alexander Volkov,Aaron Krickstein,Indian Wells Masters,QF,6-3 6-4,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
695,19940228,1994-02-28,Aaron Krickstein,Petr Korda,Indian Wells Masters,SF,6-4 6-4,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
696,19940228,1994-02-28,Petr Korda,Pete Sampras,Indian Wells Masters,F,4-6 6-3 3-6 6-3 6-2,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
697,19940516,1994-05-16,Pete Sampras,Michael Stich,Dusseldorf,RR,3-6 7-6(7) 6-2,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
698,19940523,1994-05-23,Michael Stich,Aaron Krickstein,Roland Garros,R64,6-3 6-3 6-4,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
699,19940523,1994-05-23,Aaron Krickstein,Hendrik Dreekmann,Roland Garros,R16,6-4 6-4 6-4,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
700,19940523,1994-05-23,Hendrik Dreekmann,Magnus Larsson,Roland Garros,QF,3-6 6-7(1) 7-6(3) 6-0 6-1,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
701,19940523,1994-05-23,Magnus Larsson,Alberto Berasategui,Roland Garros,SF,6-3 6-4 6-1,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
702,19940523,1994-05-23,Alberto Berasategui,Sergi Bruguera,Roland Garros,F,6-3 7-5 2-6 6-1,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
703,19940620,1994-06-20,Sergi Bruguera,Michael Chang,Wimbledon,R16,6-4 7-6(7) 6-0,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
704,19940620,1994-06-20,Michael Chang,Pete Sampras,Wimbledon,QF,6-4 6-1 6-3,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
705,19940829,1994-08-29,Pete Sampras,Jaime Yzaga,US Open,R16,3-6 6-3 4-6 7-6(4) 7-5,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
706,19940829,1994-08-29,Jaime Yzaga,Karel Novacek,US Open,QF,6-2 6-7(7) 6-1 5-7 6-3,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
707,19940829,1994-08-29,Karel Novacek,Michael Stich,US Open,SF,7-5 6-3 7-6(4),PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
708,19940829,1994-08-29,Michael Stich,Andre Agassi,US Open,F,6-1 7-6(5) 7-5,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
709,19941024,1994-10-24,Andre Agassi,Goran Ivanisevic,Stockholm Masters,QF,6-1 3-6 7-6(8),PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
710,19941024,1994-10-24,Goran Ivanisevic,Boris Becker,Stockholm Masters,F,4-6 6-4 6-3 7-6(4),PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
711,19941031,1994-10-31,Boris Becker,Marc Rosset,Paris Masters,QF,7-6(3) 7-6(7),PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
712,19941031,1994-10-31,Marc Rosset,Andre Agassi,Paris Masters,F,6-3 6-3 4-6 7-5,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
713,19941115,1994-11-15,Andre Agassi,Pete Sampras,Tour Finals,SF,4-6 7-6(5) 6-3,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
714,19941206,1994-12-06,Pete Sampras,Magnus Larsson,Grand Slam Cup,F,7-6 4-6 7-6 6-4,PLAYED,backbone,S+TML+UTS,1994,FALSE,FALSE,FALSE,FALSE
715,19950102,1995-01-02,Magnus Larsson,Stefan Edberg,Doha,F,7-6(4) 6-1,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
716,19950116,1995-01-16,Stefan Edberg,Aaron Krickstein,Australian Open,R16,6-7(6) 5-7 6-4 7-6(5) 6-4,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
717,19950116,1995-01-16,Aaron Krickstein,Andre Agassi,Australian Open,SF,6-4 6-4 3-0 RET,RET,backbone,S+TML+UTS,1995,FALSE,FALSE,TRUE,FALSE
718,19950220,1995-02-20,Andre Agassi,Thomas Enqvist,Philadelphia,SF,7-6(5) 5-7 6-2,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
719,19950306,1995-03-06,Thomas Enqvist,Andre Agassi,Indian Wells Masters,R16,6-1 6-3,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
720,19950306,1995-03-06,Andre Agassi,Pete Sampras,Indian Wells Masters,F,7-5 6-3 7-5,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
721,19950313,1995-03-13,Pete Sampras,Andre Agassi,Miami Masters,F,3-6 6-2 7-6(3),PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
722,19950410,1995-04-10,Andre Agassi,Jim Courier,Tokyo Outdoor,F,6-4 6-3,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
723,19950417,1995-04-17,Jim Courier,Michael Chang,Hong Kong,SF,6-4 6-2,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
724,19950515,1995-05-15,Michael Chang,Thomas Muster,Rome Masters,QF,6-3 6-2,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
725,19950710,1995-07-10,Thomas Muster,Alex Corretja,Gstaad,R32,7-5 6-1,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
726,19950710,1995-07-10,Alex Corretja,Jakob Hlasek,Gstaad,R16,7-6(2) 6-3,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
727,19950710,1995-07-10,Jakob Hlasek,Yevgeny Kafelnikov,Gstaad,F,6-3 6-4 3-6 6-3,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
